Phylum	Species	KEGG_GeneID	NCBI_ProteinID
Vertebrata	Acanthopagrus_latus	119026959	XP_036967559
Vertebrata	Acinonyx_jubatus	106972408	XP_026903238
Vertebrata	Acipenser_ruthenus	117426941	XP_033901089
Vertebrata	Ailuropoda_melanoleuca	100471037	XP_034502758
Vertebrata	Alexandromys_fortis	126513995	XP_050018598
Vertebrata	Alexandromys_fortis	126514127	XP_050018829
Vertebrata	Alosa_sapidissima	121690129	XP_041926456
Vertebrata	Amphiprion_ocellaris	111564179	XP_023119382
Vertebrata	Anguilla_anguilla	118223344	XP_035265626
Vertebrata	Anguilla_rostrata	135251233	XP_064184543
Vertebrata	Anoplopoma_fimbria	129093703	XP_054457768
Vertebrata	Antechinus_flavipes	127560919	XP_051851847
Vertebrata	Aotus_nancymaae	105720758	XP_012312824
Vertebrata	Apodemus_sylvaticus	127693548	XP_052050447
Vertebrata	Apodemus_sylvaticus	127694629	XP_052052135
Vertebrata	Artibeus_jamaicensis	119037160	XP_036985111
Vertebrata	Arvicanthis_niloticus	117701406	XP_034349007
Vertebrata	Arvicanthis_niloticus	117710866	XP_034362029
Vertebrata	Arvicanthis_niloticus	117711132	XP_034362472
Vertebrata	Arvicola_amphibius	119812811	XP_038183693
Vertebrata	Arvicola_amphibius	119813474	XP_038184743
Vertebrata	Astyanax_mexicanus	103037595	XP_007248177
Vertebrata	Austrofundulus_limnaeus	106526983	XP_013877183
Vertebrata	Balaenoptera_acutorostrata_scammoni	103020542	XP_007166692
Vertebrata	Balaenoptera_musculus	118887046	XP_036693479
Vertebrata	Betta_splendens	114849198	XP_028996207
Vertebrata	Bison_bison_bison	104993944	XP_010845671
Vertebrata	Bison_bison_bison	104993949	XP_010845673
Vertebrata	Boleophthalmus_pectinirostris	110170766	XP_020792123
Vertebrata	Bos_indicus	109574004	XP_019837237
Vertebrata	Bos_indicus	109574010	XP_019837246
Vertebrata	Bos_javanicus	133232021	XP_061246903
Vertebrata	Bos_javanicus	133232023	XP_061246909
Vertebrata	Bos_mutus	102284543	XP_005906102
Vertebrata	Bos_mutus	102285373	XP_070245438
Vertebrata	Bos_taurus	407169	NP_001179265
Vertebrata	Bos_taurus	787450	NP_001077001
Vertebrata	Brachyistius_frenatus	138636618	XP_069580804
Vertebrata	Bubalus_bubalis	102395651	XP_006060163
Vertebrata	Bubalus_bubalis	102396987	XP_025136522
Vertebrata	Bubalus_kerabau	129649374	XP_055432700
Vertebrata	Bubalus_kerabau	129649375	XP_055432701
Vertebrata	Budorcas_taxicolor	128064757	XP_052513650
Vertebrata	Budorcas_taxicolor	128065118	XP_052514198
Vertebrata	Callithrix_jacchus	100400641	XP_002806856
Vertebrata	Callorhinchus_milii	103190915	XP_042201485
Vertebrata	Camelus_bactrianus	105077467	XP_010964160
Vertebrata	Camelus_dromedarius	105103060	XP_031323647
Vertebrata	Camelus_ferus	102504047	XP_032354472
Vertebrata	Canis_lupus_dingo	112647510	XP_025284440
Vertebrata	Canis_lupus_familiaris	119871841	XP_038370279
Vertebrata	Canis_lupus_familiaris	479476	XP_536613
Vertebrata	Capra_hircus	102178853	XP_005693527
Vertebrata	Capra_hircus	102187263	XP_017919993
