Phylum	Species	KEGG_GeneID	NCBI_ProteinID
Vertebrata	Acanthisitta_chloris	103803341	XP_009074133
Vertebrata	Acanthopagrus_latus	119020209	XP_036955340
Vertebrata	Acanthopagrus_latus	119030255	XP_036973583
Vertebrata	Acinonyx_jubatus	106986637	XP_026890840
Vertebrata	Acipenser_ruthenus	117422616	XP_034783924
Vertebrata	Acipenser_ruthenus	117964719	XP_034765139
Vertebrata	Agelaius_tricolor	139603350	XP_071310217
Vertebrata	Ahaetulla_prasina	131186007	XP_058015160
Vertebrata	Ailuropoda_melanoleuca	100481235	XP_002915993
Vertebrata	Alexandromys_fortis	126491258	XP_049982773
Vertebrata	Alligator_mississippiensis	102567925	XP_014459205
Vertebrata	Alligator_sinensis	102386481	XP_006016955
Vertebrata	Alosa_sapidissima	121690133	XP_041926466
Vertebrata	Amphiprion_ocellaris	111569804	XP_035804922
Vertebrata	Amphiprion_ocellaris	111580397	XP_023143894
Vertebrata	Anarhichas_minor	142948232	XP_075946234
Vertebrata	Anarhichas_minor	142964433	XP_075960867
Vertebrata	Anas_acuta	137842701	XP_068513148
Vertebrata	Anas_platyrhynchos	101798526	XP_027326713
Vertebrata	Anguilla_anguilla	118213010	XP_035247489
Vertebrata	Anguilla_rostrata	135239899	XP_064164973
Vertebrata	Anolis_carolinensis	100558584	XP_008122862
Vertebrata	Anolis_sagrei_ordinatus	132763779	XP_060613577
Vertebrata	Anomalospiza_imberbis	137486049	XP_068067074
Vertebrata	Anoplopoma_fimbria	129101176	XP_054466826
Vertebrata	Anoplopoma_fimbria	129102763	XP_054469007
Vertebrata	Anser_cygnoides	106040639	XP_066836704
Vertebrata	Antechinus_flavipes	127550549	XP_051835543
Vertebrata	Antennarius_striatus	137592169	XP_068166221
Vertebrata	Antennarius_striatus	137592310	XP_068166490
Vertebrata	Antennarius_striatus	137608063	XP_068190181
Vertebrata	Antrostomus_carolinensis	104530093	XP_010172875
Vertebrata	Aotus_nancymaae	105721233	XP_012313619
Vertebrata	Apaloderma_vittatum	104273889	XP_009867659
Vertebrata	Aphelocoma_coerulescens	138119675	XP_068887877
Vertebrata	Apodemus_sylvaticus	127685300	XP_052038318
Vertebrata	Aptenodytes_forsteri	103900053	XP_019327962
Vertebrata	Apteryx_mantelli_mantelli	106495973	XP_013812010
Vertebrata	Apteryx_rowi	112964272	XP_025917893
Vertebrata	Aquarana_catesbeiana	141108764	XP_073456778
Vertebrata	Aquila_chrysaetos_chrysaetos	115335327	XP_040975865
Vertebrata	Artibeus_jamaicensis	119046915	XP_053512388
Vertebrata	Arvicanthis_niloticus	117704362	XP_034352378
Vertebrata	Arvicola_amphibius	119819356	XP_041911402
Vertebrata	Astur_gentilis	126052527	XP_049689295
Vertebrata	Astyanax_mexicanus	103025268	XP_007243953
Vertebrata	Athene_cunicularia	113486560	XP_026716418
Vertebrata	Athene_noctua	141968606	XP_074779569
Vertebrata	Austrofundulus_limnaeus	106516263	XP_013861985
Vertebrata	Austrofundulus_limnaeus	106528924	XP_013879663
Vertebrata	Aythya_fuligula	116496998	XP_032056383
Vertebrata	Balaenoptera_acutorostrata_scammoni	103003952	XP_007178144
Vertebrata	Balaenoptera_musculus	118897262	XP_036712198
Vertebrata	Balearica_regulorum_gibbericeps	104644031	XP_010311831
Vertebrata	Betta_splendens	114862910	XP_029019503
Vertebrata	Betta_splendens	114866753	XP_029024706
Vertebrata	Bison_bison_bison	104997385	XP_010850403
Vertebrata	Boleophthalmus_pectinirostris	110157308	XP_020777270
Vertebrata	Boleophthalmus_pectinirostris	110164382	XP_020785110
Vertebrata	Bos_indicus	109566428	XP_019826332
Vertebrata	Bos_javanicus	133257503	XP_061289423
