Phylum	Species	KEGG_GeneID	NCBI_ProteinID
Vertebrata	Acanthisitta_chloris	103800605	XP_009071234
Vertebrata	Acanthopagrus_latus	119034095	XP_036980707
Vertebrata	Acinonyx_jubatus	106989649	XP_026918363
Vertebrata	Acipenser_ruthenus	117416027	XP_033882934
Vertebrata	Acipenser_ruthenus	117417615	XP_034782002
Vertebrata	Agelaius_tricolor	139595580	XP_071295132
Vertebrata	Ahaetulla_prasina	131194940	XP_058032536
Vertebrata	Ahaetulla_prasina	131195008	XP_058032614
Vertebrata	Ailuropoda_melanoleuca	100476416	XP_002926291
Vertebrata	Alexandromys_fortis	126505462	XP_050004353
Vertebrata	Alligator_mississippiensis	102568608	XP_006263756
Vertebrata	Alligator_sinensis	102371605	XP_006014893
Vertebrata	Alosa_sapidissima	121685653	XP_041922214
Vertebrata	Amphiprion_ocellaris	111564375	XP_023119665
Vertebrata	Anas_acuta	137859414	XP_068544565
Vertebrata	Anas_platyrhynchos	101801930	XP_005025284
Vertebrata	Anguilla_anguilla	118218047	XP_035256308
Vertebrata	Anguilla_anguilla	118218049	XP_035256311
Vertebrata	Anguilla_anguilla	118218050	XP_035256314
Vertebrata	Anguilla_anguilla	118218460	XP_035257010
Vertebrata	Anguilla_rostrata	135245098	XP_064173990
Vertebrata	Anguilla_rostrata	135245368	XP_064174510
Vertebrata	Anolis_carolinensis	100556313	XP_003219928
Vertebrata	Anolis_sagrei_ordinatus	132774296	XP_060630271
Vertebrata	Anomalospiza_imberbis	137478022	XP_068053613
Vertebrata	Anoplopoma_fimbria	129092018	XP_054455738
Vertebrata	Anser_cygnoides	106049001	XP_047925136
Vertebrata	Antennarius_striatus	137603452	XP_068183028
Vertebrata	Antrostomus_carolinensis	104521858	XP_010162279
Vertebrata	Aotus_nancymaae	105708099	XP_012294688
Vertebrata	Apaloderma_vittatum	104276083	XP_009870552
Vertebrata	Aphelocoma_coerulescens	138112430	XP_068875630
Vertebrata	Apodemus_sylvaticus	127679090	XP_052030615
Vertebrata	Aptenodytes_forsteri	103897820	XP_009276268
Vertebrata	Apteryx_mantelli_mantelli	106497785	XP_013814238
Vertebrata	Apteryx_rowi	112963900	XP_025917147
Vertebrata	Aquarana_catesbeiana	141106093	XP_073452619
Vertebrata	Aquila_chrysaetos_chrysaetos	115348416	XP_029886923
Vertebrata	Artibeus_jamaicensis	119035943	XP_036983352
Vertebrata	Arvicanthis_niloticus	117714890	XP_034367511
Vertebrata	Arvicola_amphibius	119807525	XP_038175455
Vertebrata	Astur_gentilis	126043077	XP_049666926
Vertebrata	Astyanax_mexicanus	103035394	XP_007240343
Vertebrata	Athene_cunicularia	113481652	XP_026707276
Vertebrata	Athene_noctua	141961438	XP_074764435
