Phylum	Species	KEGG_GeneID	NCBI_ProteinID
Vertebrata	Acanthisitta_chloris	103799833	XP_009070430
Vertebrata	Acinonyx_jubatus	106972032	XP_026896089
Vertebrata	Acipenser_ruthenus	117400378	XP_033856140
Vertebrata	Acipenser_ruthenus	117435692	XP_033914939
Vertebrata	Agelaius_tricolor	139602352	XP_071308239
Vertebrata	Ahaetulla_prasina	131196082	XP_058034492
Vertebrata	Ailuropoda_melanoleuca	100472915	XP_019651619
Vertebrata	Alexandromys_fortis	126501541	XP_049998213
Vertebrata	Alligator_mississippiensis	102566964	XP_006277525
Vertebrata	Alligator_sinensis	102378375	XP_006025491
Vertebrata	Alosa_sapidissima	121688456	XP_041924024
Vertebrata	Anas_acuta	137850553	XP_068526858
Vertebrata	Anas_platyrhynchos	101796744	XP_038030962
Vertebrata	Anguilla_anguilla	118226280	XP_035271680
Vertebrata	Anguilla_rostrata	135252742	XP_064187264
Vertebrata	Anolis_carolinensis	100558809	XP_008113195
Vertebrata	Anolis_sagrei_ordinatus	132774590	XP_060630792
Vertebrata	Anomalospiza_imberbis	137479147	XP_068055551
Vertebrata	Anser_cygnoides	106041854	XP_013045947
Vertebrata	Antechinus_flavipes	127544173	XP_051826649
Vertebrata	Antrostomus_carolinensis	104532636	XP_010176190
Vertebrata	Aotus_nancymaae	105708738	XP_012295768
Vertebrata	Apaloderma_vittatum	104277638	XP_009872637
Vertebrata	Aphelocoma_coerulescens	138106835	XP_068864207
Vertebrata	Apodemus_sylvaticus	127664518	XP_052012555
Vertebrata	Aptenodytes_forsteri	103894334	XP_009271962
Vertebrata	Apteryx_mantelli_mantelli	106483674	XP_013797112
Vertebrata	Apteryx_rowi	112965355	XP_025920049
Vertebrata	Aquarana_catesbeiana	141144928	XP_073487155
Vertebrata	Aquila_chrysaetos_chrysaetos	115352905	XP_029897544
Vertebrata	Artibeus_jamaicensis	119054858	XP_037008783
Vertebrata	Arvicanthis_niloticus	117714168	XP_034366724
Vertebrata	Arvicola_amphibius	119817907	XP_038191292
Vertebrata	Astur_gentilis	126048707	XP_049679983
Vertebrata	Astyanax_mexicanus	103027447	XP_007260136
Vertebrata	Athene_cunicularia	113477006	XP_026698869
Vertebrata	Athene_noctua	141957726	XP_074755774
Vertebrata	Aythya_fuligula	116485466	XP_032036716
Vertebrata	Balaenoptera_acutorostrata_scammoni	103008327	XP_007174149
Vertebrata	Balaenoptera_musculus	118904185	XP_036725964
Vertebrata	Balearica_regulorum_gibbericeps	104630879	XP_010299114
Vertebrata	Bison_bison_bison	104985620	XP_010834164
Vertebrata	Bos_indicus	109576753	XP_019840939
Vertebrata	Bos_javanicus	133236707	XP_061254858
Vertebrata	Bos_mutus	102274409	XP_070217094
Vertebrata	Bos_taurus	615756	NP_001076986
Vertebrata	Bubalus_bubalis	102403874	XP_025121478
Vertebrata	Bubalus_kerabau	129645421	XP_055426557
Vertebrata	Buceros_rhinoceros_silvestris	104500415	XP_010142359
Vertebrata	Budorcas_taxicolor	128055091	XP_052503425
Vertebrata	Bufo_bufo	121001860	XP_040289012
Vertebrata	Bufo_gargarizans	122938664	XP_044150287
Vertebrata	Buteo_buteo	142042335	XP_074908266
Vertebrata	Callithrix_jacchus	100386025	XP_002746274
Vertebrata	Callorhinchus_milii	103184556	XP_007900820
Vertebrata	Caloenas_nicobarica	135985823	XP_065485532
